fl_date,day_of_the_week,month,mkt_unique_carrier,origin,dest,crs_dep_time,dep_delay,taxi_out,taxi_in,crs_arr_time,air_time,arr_delay,distance,origin_city,origin_state,dest_city,dest_state,origin_weather_condn,origin_tempc,origin_windspeedmiles,origin_winddir16point,origin_windgustmiles,origin_windchillc,origin_precipinches,origin_humidity,origin_visibilitymiles,origin_pressureinches,origin_dewpointc,origin_cloudcover,origin_uvindex,dest_weather_condn,dest_tempc,dest_windspeedmiles,dest_winddir16point,dest_windgustmiles,dest_windchillc,dest_precipinches,dest_humidity,dest_visibilitymiles,dest_pressureinches,dest_dewpointc,dest_cloudcover,dest_uvindex
4/29/2019,Monday,April,UA,IAH,HSV,2020,-4,17,6,2205,79,-7,595,Houston, TX,Huntsville, AL,Partly cloudy,26,14,SE,16,26,0,76,6,30,21,48,1,Clear,22,7,SSW,14,22,0,67,6,30,16,20,1
1/1/2019,Tuesday,January,UA,CMX,ORD,1310,11,19,17,1355,68,10,360,Hancock/Houghton, MI,Chicago, IL,Light snow,-10,14,NNW,11,-15,0,75,6,30,-14,82,1,Moderate snow,-1,13,N,15,-6,0,81,3,30,-4,100,1
7/1/2019,Monday,July,UA,CGI,ORD,1211,-7,12,36,1355,62,-1,339,Cape Girardeau, MO,Chicago, IL,Moderate or heavy rain shower,31,4,SSW,5,31,0.1,60,4,30,22,16,7,Sunny,26,9,W,17,26,0,74,6,30,20,10,7
5/1/2019,Wednesday,May,UA,OKC,IAH,710,-9,13,4,841,63,-20,395,Oklahoma City, OK,Houston, TX,Moderate or heavy rain shower,14,7,ESE,13,13,0.1,95,4,30,13,91,3,Cloudy,23,12,SSE,18,23,0,91,6,30,21,82,5
6/1/2019,Saturday,June,UA,MCO,IAH,1545,-8,11,7,1720,122,-23,854,Orlando, FL,Houston, TX,Light rain shower,35,9,WSW,11,35,0.1,38,6,30,18,68,7,Sunny,35,4,ESE,4,35,0,48,6,30,22,14,8
9/1/2019,Sunday,September,UA,IAH,BTR,935,-7,17,4,1047,41,-17,253,Houston, TX,Baton Rouge, LA,Sunny,27,2,ESE,2,27,0,81,6,30,24,6,7,Partly cloudy,24,5,NE,9,24,0,87,6,30,21,29,6
2/1/2019,Friday,February,UA,CLT,ORD,730,40,34,47,850,106,87,599,Charlotte, NC,Chicago, IL,Partly cloudy,-3,5,SSW,8,-4,0,75,6,30,-5,5,2,Heavy snow,-15,5,SE,6,-19,0,75,1,30,-17,100,1
7/1/2019,Monday,July,UA,PBG,IAD,930,-9,11,3,1114,72,-27,444,Plattsburgh, NY,Washington, DC,Partly cloudy,17,2,SSE,5,17,0,92,6,30,16,34,5,Sunny,23,6,NNW,8,23,0,61,6,30,15,0,6
4/29/2019,Monday,April,UA,BTV,EWR,1800,-10,35,8,1938,54,-11,266,Burlington, VT,Newark, NJ,Cloudy,4,2,E,4,4,0,46,6,30,-7,84,1,Partly cloudy,11,9,SE,11,9,0,55,6,30,2,49,1
2/1/2019,Friday,February,UA,DTW,IAH,825,-2,13,8,1101,150,-47,1075,Detroit, MI,Houston, TX,Cloudy,-23,3,SW,1,-27,0,75,6,30,-25,84,1,Fog,11,6,E,11,12,0,91,0,30,10,100,3
9/1/2019,Sunday,September,UA,IAH,RNO,2042,16,16,6,2243,202,-1,1530,Houston, TX,Reno, NV,Clear,32,8,E,10,32,0,55,6,30,22,5,1,Clear,17,14,WSW,18,17,0,29,6,30,-1,0,1
8/1/2019,Thursday,August,UA,EWR,DEN,1659,57,34,16,1925,230,71,1605,Newark, NJ,Denver, CO,Partly cloudy,31,5,NNE,6,31,0,44,6,30,17,30,8,Light rain shower,21,8,ENE,10,21,0.1,65,6,30,14,49,1
6/1/2019,Saturday,June,UA,SNA,DEN,1300,-8,24,20,1616,111,11,846,Santa Ana, CA,Denver, CO,Sunny,20,9,SSW,11,20,0,60,6,30,13,0,6,Sunny,22,7,ESE,9,22,0,33,6,30,5,8,6
9/1/2019,Sunday,September,UA,GRR,ORD,913,-15,17,21,920,39,-5,137,Grand Rapids, MI,Chicago, IL,Light rain,13,9,SE,15,11,0.1,95,5,30,12,100,3,Patchy light rain,18,11,ESE,14,18,0.1,80,5,30,14,74,4
8/1/2019,Thursday,August,UA,LGA,DEN,755,1,16,9,1005,220,-4,1620,New York, NY,Denver, CO,Patchy rain possible,25,8,N,10,25,0.1,66,5,30,18,7,5,Patchy rain possible,19,2,SSE,2,19,0,71,5,30,13,6,4
5/1/2019,Wednesday,May,UA,ABQ,IAH,800,49,11,6,1111,97,32,744,Albuquerque, NM,Houston, TX,Sunny,7,4,WNW,8,6,0,50,6,30,-2,3,3,Cloudy,23,12,SSE,18,23,0,91,6,30,21,82,5
5/1/2019,Wednesday,May,UA,GSP,IAH,1630,-5,14,24,1814,132,1,837,Greer, SC,Houston, TX,Sunny,25,7,SSW,8,25,0,64,6,30,18,18,7,Light rain shower,25,17,SSE,21,25,0,82,6,30,22,100,1
6/1/2019,Saturday,June,UA,CLT,EWR,710,0,27,13,859,75,6,529,Charlotte, NC,Newark, NJ,Sunny,20,5,NNW,6,20,0,69,6,30,14,5,5,Sunny,21,3,WSW,3,21,0,62,6,30,14,10,6
10/1/2019,Tuesday,October,UA,EAR,DEN,1610,-10,26,7,1632,63,4,305,Kearney, NE,Denver, CO,Heavy rain,18,17,SSW,31,18,0.9,97,3,30,18,100,4,Sunny,15,4,ENE,5,15,0,52,6,30,5,9,4
7/1/2019,Monday,July,UA,DEN,BFF,1355,-8,17,3,1453,27,-19,150,Denver, CO,Scottsbluff, NE,Sunny,28,3,E,4,28,0,34,6,30,11,3,7,Sunny,24,5,NNE,6,24,0,56,6,30,15,17,6
2/1/2019,Friday,February,UA,IAH,BOI,1620,0,13,3,1925,191,-38,1482,Houston, TX,Boise, ID,Light drizzle,18,6,ENE,12,19,0,74,1,30,14,90,4,Partly cloudy,28,5,W,8,28,0,64,6,30,20,22,1
2/1/2019,Friday,February,UA,LGA,IAH,1229,-1,16,8,1555,202,-41,1416,New York, NY,Houston, TX,Overcast,-8,8,W,7,-12,0,44,6,30,-17,97,1,Light drizzle,18,6,ENE,12,19,0,74,1,30,14,90,4
11/1/2019,Friday,November,UA,LAS,EWR,730,-2,23,6,1514,249,-8,2227,Las Vegas, NV,Newark, NJ,Sunny,8,1,NW,2,8,0,9,6,30,-23,0,3,Sunny,12,16,W,19,9,0,46,6,30,0,0,4
1/1/2019,Tuesday,January,UA,LAX,SGU,1620,-9,18,5,1843,65,-4,349,Los Angeles, CA,St. George, UT,Sunny,16,7,NE,4,16,0,12,6,30,-14,0,5,Cloudy,11,13,N,18,9,0,77,6,31,7,81,1
11/1/2019,Friday,November,UA,EWR,DEN,1700,51,19,6,1926,228,38,1605,Newark, NJ,Denver, CO,Sunny,12,16,W,19,9,0,46,6,30,0,0,4,Clear,-1,4,SSW,6,-3,0,79,6,31,-4,19,1
9/1/2019,Sunday,September,UA,ORD,LEX,2105,-5,24,5,2332,53,-10,323,Chicago, IL,Lexington, KY,Overcast,21,4,E,5,21,0,79,6,30,17,93,1,Patchy rain possible,23,7,SW,10,23,0,81,5,30,20,15,1
4/29/2019,Monday,April,UA,BTR,IAH,1205,4,31,10,1325,59,24,253,Baton Rouge, LA,Houston, TX,Cloudy,30,8,SSE,9,30,0,56,6,30,20,85,6,Light rain shower,29,13,SSE,16,29,0,62,6,30,21,64,6
8/1/2019,Thursday,August,UA,BOS,IAH,2020,23,24,6,2321,200,12,1597,Boston, MA,Houston, TX,Clear,27,4,ESE,5,27,0,46,6,30,14,9,1,Clear,31,9,SE,10,31,0,65,6,30,24,7,1
1/1/2019,Tuesday,January,UA,ORD,FWA,1635,246,53,4,1846,32,264,157,Chicago, IL,Fort Wayne, IN,Moderate snow,-1,13,N,15,-6,0,81,3,30,-4,100,1,Partly cloudy,1,9,NNW,11,-2,0,74,6,30,-3,62,1
10/1/2019,Tuesday,October,UA,ORD,SHD,1535,-9,21,4,1831,85,-15,541,Chicago, IL,Staunton, VA,Light rain shower,26,12,SW,19,26,0,73,6,30,20,51,6,Patchy rain possible,22,7,SSW,9,22,0,81,5,30,18,30,1
9/1/2019,Sunday,September,UA,CLE,IAH,646,1,21,6,852,155,-3,1091,Cleveland, OH,Houston, TX,Partly cloudy,17,7,ESE,10,17,0,67,6,30,11,39,5,Sunny,27,2,ESE,2,27,0,81,6,30,24,6,7
1/1/2018,Monday,January,VX,HNL,LAX,2230,-3,26,6,607,298,-10,2556,Honolulu, HI,Los Angeles, CA,Light rain shower,22,6,ENE,8,22,0,76,6,30,17,63,1,Sunny,15,1,NE,1,15,0,51,6,30,5,8,5
2/1/2018,Thursday,February,VX,JFK,SFO,730,-6,19,8,1105,369,-5,2586,New York, NY,San Francisco, CA,Cloudy,2,9,SW,12,-3,0,63,6,30,-5,87,1,Partly cloudy,12,4,NNE,7,12,0,70,6,30,7,32,4
1/1/2018,Monday,January,VX,HNL,SFO,1520,-9,17,7,2232,291,-6,2398,Honolulu, HI,San Francisco, CA,Sunny,24,7,E,8,24,0,66,6,30,17,24,6,Clear,14,2,NE,4,15,0,69,6,30,9,8,1
2/1/2018,Thursday,February,VX,SFO,DCA,800,-2,17,6,1605,265,-19,2442,San Francisco, CA,Washington, DC,Partly cloudy,12,4,NNE,7,12,0,70,6,30,7,32,4,Partly cloudy,11,7,SSW,9,9,0,45,6,30,-1,53,4
3/1/2018,Thursday,March,VX,SFO,KOA,1130,-4,30,6,1515,315,2,2367,San Francisco, CA,Kona, HI,Moderate rain,11,20,SSW,31,8,0.2,94,4,30,11,100,3,Sunny,25,13,NW,18,25,0,74,6,30,20,17,7
3/1/2018,Thursday,March,VX,LAX,PHL,2052,-3,16,4,509,258,-42,2402,Los Angeles, CA,Philadelphia, PA,Clear,13,5,WSW,6,13,0,64,6,30,7,25,1,Clear,10,4,SW,7,9,0,72,6,30,5,14,1
3/1/2018,Thursday,March,VX,JFK,SFO,1859,79,48,28,2253,373,114,2586,New York, NY,San Francisco, CA,Light drizzle,9,9,ESE,15,7,0,76,1,30,5,97,1,Patchy rain possible,11,22,SSW,34,7,0,79,5,30,7,25,1
3/1/2018,Thursday,March,VX,JFK,SFO,1645,188,47,5,2035,369,199,2586,New York, NY,San Francisco, CA,Partly cloudy,12,4,ENE,7,11,0,65,6,30,6,47,4,Patchy rain possible,11,22,SSW,34,7,0,79,5,30,7,25,1
2/1/2018,Thursday,February,VX,SFO,JFK,700,-8,13,8,1534,271,-50,2586,San Francisco, CA,New York, NY,Partly cloudy,12,4,NNE,7,12,0,70,6,30,7,32,4,Partly cloudy,5,5,SW,6,2,0,55,6,30,-3,47,3
3/1/2018,Thursday,March,VX,SFO,JFK,2314,81,20,8,744,286,65,2586,San Francisco, CA,New York, NY,Patchy rain possible,11,22,SSW,34,7,0,79,5,30,7,25,1,Sunny,9,2,WSW,4,8,0,81,6,30,6,8,3
1/1/2018,Monday,January,VX,LAX,HNL,1000,3,23,4,1415,320,-25,2556,Los Angeles, CA,Honolulu, HI,Sunny,15,1,NE,1,15,0,51,6,30,5,8,5,Sunny,24,7,E,8,24,0,66,6,30,17,24,6
1/1/2018,Monday,January,VX,SFO,HNL,1730,-12,21,6,2126,295,-46,2398,San Francisco, CA,Honolulu, HI,Sunny,18,4,NE,5,18,0,64,6,30,11,2,5,Light rain shower,22,6,ENE,8,22,0,76,6,30,17,63,1
2/1/2018,Thursday,February,VX,DCA,SFO,1711,-10,16,5,2028,351,-15,2442,Washington, DC,San Francisco, CA,Partly cloudy,11,7,SSW,9,9,0,45,6,30,-1,53,4,Clear,16,5,NW,10,16,0,70,6,30,11,8,1
2/1/2018,Thursday,February,VX,SFO,EWR,940,-4,21,7,1810,278,-28,2565,San Francisco, CA,Newark, NJ,Partly cloudy,12,4,NNE,7,12,0,70,6,30,7,32,4,Light drizzle,4,2,S,4,2,0,72,1,30,-1,86,1
1/1/2018,Monday,January,VX,LAX,EWR,1355,-7,13,10,2203,281,-11,2454,Los Angeles, CA,Newark, NJ,Partly cloudy,23,5,SSW,5,23,0,29,6,30,4,32,6,Cloudy,-8,9,W,12,-14,0,56,6,30,-15,66,1
5/1/2018,Tuesday,May,WN,ATL,DTW,1555,2,13,7,1750,86,-7,594,Atlanta, GA,Detroit, MI,Sunny,28,4,S,5,28,0,33,6,30,10,7,7,Sunny,23,13,SW,21,23,0,38,6,30,7,0,6
10/1/2018,Monday,October,WN,MDW,DEN,1015,1,8,6,1145,131,-4,895,Chicago, IL,Denver, CO,Light rain,14,6,ENE,8,12,0,89,5,30,12,100,3,Sunny,8,2,SW,4,8,0,76,6,30,4,6,3
3/1/2018,Thursday,March,WN,LAX,OAK,755,11,13,5,915,65,14,337,Los Angeles, CA,Oakland, CA,Sunny,11,2,E,2,11,0,64,6,30,4,8,4,Moderate rain,11,17,SSW,27,8,0.2,92,4,30,10,100,3
2/1/2018,Thursday,February,WN,AMA,DAL,1010,22,10,3,1120,49,14,323,Amarillo, TX,Dallas, TX,Sunny,2,14,NNE,19,-3,0,58,6,30,-5,4,2,Sunny,13,6,SSW,9,11,0,69,6,30,8,0,4
7/1/2018,Sunday,July,WN,ABQ,AUS,1025,11,9,4,1305,84,8,619,Albuquerque, NM,Austin, TX,Sunny,18,2,SSE,3,18,0,22,6,30,-4,19,5,Sunny,36,11,S,12,36,0,36,6,30,19,0,9
7/1/2018,Sunday,July,WN,ABQ,AUS,1700,0,9,3,1940,88,0,619,Albuquerque, NM,Austin, TX,Sunny,27,2,NE,3,27,0,26,6,30,6,10,7,Clear,35,12,SSE,16,35,0,37,6,30,18,0,1
2/1/2018,Thursday,February,WN,ABQ,BWI,850,-5,8,5,1430,181,-31,1670,Albuquerque, NM,Baltimore, MD,Sunny,8,2,W,5,7,0,36,6,30,-7,0,3,Cloudy,9,6,SSW,9,6,0,52,6,30,-1,63,2
12/1/2018,Saturday,December,WN,ATL,BNA,1345,1,12,4,1350,43,-5,214,Atlanta, GA,Nashville, TN,Moderate rain,14,4,E,6,13,0.2,96,4,30,13,100,3,Moderate or heavy rain shower,17,15,SSE,19,17,0.1,82,4,30,14,99,4
11/1/2018,Thursday,November,WN,HRL,HOU,1215,24,21,3,1320,48,31,277,Harlingen/San Benito, TX,Houston, TX,Patchy rain possible,23,13,N,15,23,0,50,5,30,12,13,5,Sunny,17,9,NNW,10,17,0,63,6,30,10,10,5
10/1/2018,Monday,October,WN,MDW,DEN,1530,-7,12,4,1705,130,-16,895,Chicago, IL,Denver, CO,Light drizzle,17,3,SE,4,17,0,81,1,30,13,100,4,Sunny,20,4,E,4,20,0,33,6,30,3,19,6
6/1/2018,Friday,June,WN,ABQ,SAN,1625,-3,10,2,1715,91,-10,628,Albuquerque, NM,San Diego, CA,Sunny,24,9,W,11,24,0,7,6,30,-13,0,6,Sunny,20,10,W,12,20,0,63,6,30,12,0,5
1/1/2018,Monday,January,WN,GEG,DEN,1345,0,10,14,1655,103,-3,836,Spokane, WA,Denver, CO,Partly cloudy,-5,6,NE,7,-9,0,85,6,31,-7,38,2,Sunny,-4,3,NE,4,-8,0,45,6,30,-14,23,2
1/1/2018,Monday,January,WN,FLL,ATL,1250,-1,20,3,1445,86,-7,581,Fort Lauderdale, FL,Atlanta, GA,Sunny,24,5,WSW,6,24,0,50,6,30,13,12,6,Cloudy,0,7,NNW,8,-4,0,35,6,31,-14,77,1
5/1/2018,Tuesday,May,WN,ATL,AUS,2000,-3,16,5,2130,117,-15,813,Atlanta, GA,Austin, TX,Clear,23,4,S,7,23,0,53,6,30,13,20,1,Light drizzle,23,11,SE,17,23,0,92,1,30,22,100,1
7/1/2018,Sunday,July,WN,ABQ,BWI,1610,-1,9,5,2155,217,5,1670,Albuquerque, NM,Baltimore, MD,Sunny,27,2,NE,3,27,0,26,6,30,6,10,7,Clear,31,7,S,11,31,0,65,6,30,24,2,1
6/1/2018,Friday,June,WN,ABQ,BWI,1555,11,7,3,2135,244,45,1670,Albuquerque, NM,Baltimore, MD,Sunny,24,9,W,11,24,0,7,6,30,-13,0,6,Partly cloudy,27,5,SE,8,27,0,76,6,30,23,27,1
8/1/2018,Wednesday,August,WN,PHX,SLC,1505,2,7,7,1730,71,2,507,Phoenix, AZ,Salt Lake City, UT,Sunny,39,2,ESE,2,39,0,31,6,30,18,3,9,Sunny,29,2,S,3,29,0,26,6,30,7,14,7
7/1/2018,Sunday,July,WN,ABQ,PHX,710,-2,7,6,725,54,-10,328,Albuquerque, NM,Phoenix, AZ,Sunny,18,2,SSE,3,18,0,22,6,30,-4,19,5,Sunny,32,7,SSE,9,32,0,19,6,30,5,0,8
2/1/2018,Thursday,February,WN,ATL,DTW,1525,-6,19,5,1730,90,-17,594,Atlanta, GA,Detroit, MI,Patchy light drizzle,10,9,SW,12,8,0,78,3,30,6,59,2,Overcast,0,13,W,17,-6,0,67,6,30,-5,100,1
10/1/2018,Monday,October,WN,MDW,DEN,2055,-1,9,4,2225,139,1,895,Chicago, IL,Denver, CO,Light rain shower,20,6,ENE,13,20,0,86,6,30,17,61,1,Clear,21,5,NNW,8,21,0,38,6,30,6,22,1
9/1/2018,Saturday,September,WN,MCO,MSY,1220,7,9,7,1305,82,0,551,Orlando, FL,New Orleans, LA,Moderate or heavy rain shower,32,8,E,9,32,0.1,54,4,30,22,51,7,Patchy rain possible,30,9,ESE,10,30,0,64,5,30,23,36,7
1/1/2018,Monday,January,WN,EWR,IND,2015,44,27,6,2235,97,34,645,Newark, NJ,Indianapolis, IN,Cloudy,-8,9,W,12,-14,0,56,6,30,-15,66,1,Mist,-22,6,WNW,12,-30,0,95,1,31,-22,46,1
5/1/2018,Tuesday,May,WN,ATL,DTW,825,-4,20,7,1025,88,-9,594,Atlanta, GA,Detroit, MI,Sunny,15,3,SSE,3,15,0,64,6,30,8,9,4,Sunny,12,7,SW,15,11,0,56,6,30,4,17,4
4/1/2018,Sunday,April,WN,ABQ,MDW,820,-3,9,5,1200,128,-21,1121,Albuquerque, NM,Chicago, IL,Overcast,13,8,WSW,15,12,0,28,6,30,-5,94,3,Overcast,0,4,W,5,-2,0,34,6,30,-13,100,1
11/1/2018,Thursday,November,WN,HOU,OKC,1725,5,9,3,1845,58,-5,419,Houston, TX,Oklahoma City, OK,Sunny,17,9,NNW,10,17,0,63,6,30,10,10,5,Partly cloudy,13,1,W,2,13,0,60,6,30,5,30,1
5/1/2018,Tuesday,May,WN,ATL,AUS,820,-1,21,5,950,115,-10,813,Atlanta, GA,Austin, TX,Sunny,15,3,SSE,3,15,0,64,6,30,8,9,4,Overcast,20,9,SSE,14,20,0,95,6,30,19,91,4
9/1/2018,Saturday,September,WN,MCO,OAK,1440,0,8,6,1725,306,-25,2438,Orlando, FL,Oakland, CA,Moderate or heavy rain shower,32,8,E,9,32,0.1,54,4,30,22,51,7,Sunny,24,7,WSW,8,24,0,56,6,30,15,0,6
11/1/2018,Thursday,November,WN,HOU,TUL,1620,1,26,5,1745,62,9,453,Houston, TX,Tulsa, OK,Sunny,17,9,NNW,10,17,0,63,6,30,10,10,5,Patchy light rain,11,4,N,5,10,0,65,5,30,5,38,3
11/1/2018,Thursday,November,WN,HOU,TUL,1950,-7,7,4,2115,66,-15,453,Houston, TX,Tulsa, OK,Clear,16,6,NNW,9,16,0,58,6,30,8,0,1,Clear,10,6,SE,13,9,0,71,6,30,5,21,1
1/1/2018,Monday,January,WN,FLL,AUS,1420,54,26,2,1630,164,56,1105,Fort Lauderdale, FL,Austin, TX,Sunny,24,5,WSW,6,24,0,50,6,30,13,12,6,Partly cloudy,0,11,N,13,-6,0,30,6,31,-16,33,2
6/1/2018,Friday,June,WN,ABQ,SAN,935,-4,8,6,1025,91,-9,628,Albuquerque, NM,San Diego, CA,Sunny,16,6,WNW,12,16,0,14,6,30,-12,2,5,Sunny,19,3,WSW,3,19,0,70,6,30,13,0,5
11/1/2018,Thursday,November,WN,HRL,AUS,1730,-5,9,3,1840,42,-21,273,Harlingen/San Benito, TX,Austin, TX,Patchy rain possible,23,13,N,15,23,0,50,5,30,12,13,5,Clear,14,6,N,11,13,0,60,6,30,6,22,1
4/1/2018,Sunday,April,WN,ABQ,PHX,1505,-1,13,4,1520,53,-6,328,Albuquerque, NM,Phoenix, AZ,Sunny,18,12,W,14,18,0,18,6,30,-7,8,5,Sunny,27,6,SE,7,28,0,12,6,30,-4,6,7
1/1/2018,Monday,January,WN,FLL,ATL,2035,37,24,6,2230,82,34,581,Fort Lauderdale, FL,Atlanta, GA,Partly cloudy,22,8,NNW,11,22,0,68,6,30,16,27,1,Clear,-3,8,NNW,9,-8,0,35,6,31,-16,2,1
10/1/2018,Monday,October,WN,MDW,DTW,1720,-8,39,5,1930,41,7,228,Chicago, IL,Detroit, MI,Light drizzle,17,3,SE,4,17,0,81,1,30,13,100,4,Cloudy,15,8,E,12,14,0,95,6,30,14,86,1
9/1/2018,Saturday,September,WN,MCI,DEN,1205,-4,11,28,1250,77,7,533,Kansas City, MO,Denver, CO,Patchy light rain with thunder,31,10,SSW,11,31,0.1,64,6,30,23,5,7,Sunny,27,3,NNE,3,27,0,19,6,30,1,10,7
8/1/2018,Wednesday,August,WN,PHX,SAN,640,4,6,3,750,49,-8,304,Phoenix, AZ,San Diego, CA,Sunny,35,5,W,6,35,0,33,6,30,16,4,9,Partly cloudy,24,5,NW,6,24,0,74,6,30,19,25,6
2/1/2018,Thursday,February,WN,AMA,DAL,1535,-4,8,3,1645,53,-10,323,Amarillo, TX,Dallas, TX,Sunny,6,12,NE,14,3,0,40,6,30,-6,11,3,Sunny,14,13,N,15,13,0,54,6,30,5,0,4
4/1/2018,Sunday,April,WN,ABQ,MDW,1515,11,9,8,1855,130,-2,1121,Albuquerque, NM,Chicago, IL,Sunny,18,12,W,14,18,0,18,6,30,-7,8,5,Overcast,0,4,WSW,5,-2,0,35,6,30,-13,100,1
2/1/2018,Thursday,February,WN,AMA,DAL,545,1,9,5,700,43,-17,323,Amarillo, TX,Dallas, TX,Clear,8,15,NE,21,5,0,50,6,30,-2,0,1,Sunny,13,6,SSW,9,11,0,69,6,30,8,0,4
7/1/2018,Sunday,July,WN,ABQ,AUS,1345,-4,9,5,1625,83,-7,619,Albuquerque, NM,Austin, TX,Sunny,27,2,NE,3,27,0,26,6,30,6,10,7,Sunny,36,11,S,12,36,0,36,6,30,19,0,9
12/1/2018,Saturday,December,WN,ABQ,LAS,805,0,16,3,840,81,5,486,Albuquerque, NM,Las Vegas, NV,Sunny,2,11,WNW,20,-4,0,64,6,30,-4,9,2,Sunny,6,4,SE,7,5,0,63,6,30,-1,4,3
6/1/2018,Friday,June,WN,ABQ,AUS,1215,-4,12,3,1500,79,-15,619,Albuquerque, NM,Austin, TX,Sunny,24,9,W,11,24,0,7,6,30,-13,0,6,Sunny,33,11,S,13,33,0,52,6,30,22,0,8
3/1/2018,Thursday,March,WN,LAS,SAT,1240,7,8,4,1715,127,-9,1069,Las Vegas, NV,San Antonio, TX,Sunny,13,19,S,22,11,0,26,6,30,-6,3,4,Sunny,22,8,NNW,9,22,0,36,6,30,6,11,6
5/1/2018,Tuesday,May,WN,AMA,LAS,1435,-6,11,7,1445,118,0,758,Amarillo, TX,Las Vegas, NV,Sunny,27,21,SW,24,27,0,27,6,30,6,7,7,Light rain shower,20,8,SSE,10,20,0,32,6,30,2,45,4
3/1/2018,Thursday,March,WN,LAS,RNO,1645,31,10,4,1805,61,26,345,Las Vegas, NV,Reno, NV,Sunny,13,19,S,22,11,0,26,6,30,-6,3,4,Patchy heavy snow,2,14,SSW,23,-4,0,82,3,30,-1,46,1
8/1/2018,Wednesday,August,WN,PHX,SAN,1355,43,23,2,1505,45,43,304,Phoenix, AZ,San Diego, CA,Sunny,39,2,ESE,2,39,0,31,6,30,18,3,9,Patchy rain possible,27,10,WNW,12,27,0,64,5,30,20,11,6
9/1/2018,Saturday,September,WN,MCO,ATL,1820,-4,12,8,1950,63,-11,404,Orlando, FL,Atlanta, GA,Patchy rain possible,28,8,E,11,28,0.1,67,5,30,22,8,1,Partly cloudy,29,3,E,5,29,0,60,6,30,20,27,1
8/1/2018,Wednesday,August,WN,PHX,SAN,550,25,9,2,705,45,6,304,Phoenix, AZ,San Diego, CA,Clear,39,4,NNW,4,39,0,23,6,30,14,5,1,Partly cloudy,24,5,NW,6,24,0,74,6,30,19,25,6
6/1/2018,Friday,June,WN,ABQ,BWI,835,-2,8,5,1415,194,-15,1670,Albuquerque, NM,Baltimore, MD,Sunny,16,6,WNW,12,16,0,14,6,30,-12,2,5,Partly cloudy,30,4,ESE,4,30,0,64,6,30,22,33,8
8/1/2018,Wednesday,August,WN,PHX,SAN,1140,-2,9,2,1250,47,-14,304,Phoenix, AZ,San Diego, CA,Sunny,35,5,W,6,35,0,33,6,30,16,4,9,Patchy rain possible,27,10,WNW,12,27,0,64,5,30,20,11,6
10/1/2018,Monday,October,WN,MDW,DEN,1215,8,10,5,1350,126,-6,895,Chicago, IL,Denver, CO,Light drizzle,17,3,SE,4,17,0,81,1,30,13,100,4,Sunny,20,4,E,4,20,0,33,6,30,3,19,6
9/1/2018,Saturday,September,WN,MCO,MSY,905,-1,12,4,945,89,4,551,Orlando, FL,New Orleans, LA,Patchy rain possible,26,4,E,5,26,0.1,85,5,30,24,9,6,Light rain shower,27,6,E,9,27,0,80,6,30,23,100,6
8/1/2019,Thursday,August,WN,ABQ,PHX,600,-4,10,4,615,51,-14,328,Albuquerque, NM,Phoenix, AZ,Sunny,20,1,ESE,2,20,0,56,6,30,10,7,5,Patchy rain possible,32,4,WNW,5,32,0.1,48,5,30,20,20,7
7/1/2019,Monday,July,WN,MCO,BWI,1020,2,18,4,1235,103,-8,787,Orlando, FL,Baltimore, MD,Sunny,27,6,WNW,8,27,0,84,6,30,24,8,7,Sunny,29,6,WSW,8,29,0,50,6,30,18,0,7
11/1/2019,Friday,November,WN,ABQ,MDW,1625,3,8,6,2000,125,-13,1121,Albuquerque, NM,Chicago, IL,Sunny,12,1,NE,2,12,0,10,6,30,-19,0,4,Overcast,4,14,SSW,19,0,0,79,6,30,1,95,1
7/1/2019,Monday,July,WN,MCO,BWI,630,-3,11,9,835,107,-1,787,Orlando, FL,Baltimore, MD,Sunny,27,6,WNW,8,27,0,84,6,30,24,8,7,Sunny,20,8,N,9,20,0,71,6,30,15,0,6
5/1/2019,Wednesday,May,WN,LAS,MDW,1745,16,8,2,2315,169,-15,1521,Las Vegas, NV,Chicago, IL,Sunny,18,6,NE,7,18,0,19,6,30,-6,0,5,Cloudy,12,9,NNE,16,11,0,81,6,30,9,65,1
5/1/2019,Wednesday,May,WN,LAS,PHX,2010,30,14,22,2115,41,42,255,Las Vegas, NV,Phoenix, AZ,Clear,21,3,ESE,3,21,0,19,6,30,-3,2,1,Clear,31,8,W,9,31,0,14,6,30,1,0,1
8/1/2019,Thursday,August,WN,ABQ,BWI,625,3,10,2,1210,207,-3,1670,Albuquerque, NM,Baltimore, MD,Sunny,20,1,ESE,2,20,0,56,6,30,10,7,5,Moderate or heavy rain shower,30,5,ENE,6,30,0.1,58,4,30,21,9,6
10/1/2019,Tuesday,October,WN,ABQ,BWI,740,0,12,3,1325,193,-17,1670,Albuquerque, NM,Baltimore, MD,Sunny,16,14,S,24,16,0,75,6,30,12,13,5,Sunny,29,8,S,9,29,0,59,6,30,20,18,7
9/1/2019,Sunday,September,WN,ABQ,LAS,1420,-5,9,6,1455,71,-14,486,Albuquerque, NM,Las Vegas, NV,Sunny,26,8,SSW,11,26,0,29,6,30,6,10,7,Partly cloudy,42,10,SE,12,42,0,10,6,30,4,43,10
